timestamp,location_id,total_slots,available_slots,traffic_level,day_of_week,weather
2025-05-19 23:00:00,3,84,54,Medium,Monday,Clear
2025-05-20 00:00:00,9,106,23,Low,Tuesday,Clear
2025-05-20 01:00:00,8,110,70,Low,Tuesday,Clear
2025-05-20 02:00:00,10,116,106,Low,Tuesday,Rainy
2025-05-20 03:00:00,9,126,55,Medium,Tuesday,Clear
2025-05-20 04:00:00,1,153,48,Low,Tuesday,Clear
2025-05-20 05:00:00,1,87,22,Low,Tuesday,Clear
2025-05-20 06:00:00,1,108,86,Low,Tuesday,Clear
2025-05-20 07:00:00,3,188,182,High,Tuesday,Cloudy
2025-05-20 08:00:00,7,94,1,High,Tuesday,Clear
2025-05-20 09:00:00,9,137,84,High,Tuesday,Cloudy
2025-05-20 10:00:00,4,111,20,High,Tuesday,Clear
2025-05-20 11:00:00,8,120,13,Low,Tuesday,Cloudy
2025-05-20 12:00:00,4,145,62,Medium,Tuesday,Cloudy
2025-05-20 13:00:00,4,165,101,Low,Tuesday,Clear
2025-05-20 14:00:00,6,101,62,Medium,Tuesday,Clear
2025-05-20 15:00:00,6,182,176,Low,Tuesday,Clear
2025-05-20 16:00:00,5,175,34,Low,Tuesday,Cloudy
2025-05-20 17:00:00,9,162,34,High,Tuesday,Rainy
2025-05-20 18:00:00,10,111,51,High,Tuesday,Clear
2025-05-20 19:00:00,3,177,138,High,Tuesday,Clear
2025-05-20 20:00:00,9,86,85,High,Tuesday,Clear
2025-05-20 21:00:00,6,108,94,Medium,Tuesday,Cloudy
2025-05-20 22:00:00,8,168,129,Low,Tuesday,Clear
2025-05-20 23:00:00,6,164,6,Low,Tuesday,Clear
2025-05-21 00:00:00,5,108,28,Low,Wednesday,Clear
2025-05-21 01:00:00,5,97,76,Medium,Wednesday,Clear
2025-05-21 02:00:00,8,119,48,Low,Wednesday,Clear
2025-05-21 03:00:00,9,96,59,Medium,Wednesday,Cloudy
2025-05-21 04:00:00,9,138,75,Medium,Wednesday,Clear
2025-05-21 05:00:00,6,81,52,Medium,Wednesday,Cloudy
2025-05-21 06:00:00,7,185,117,Low,Wednesday,Rainy
2025-05-21 07:00:00,7,133,76,High,Wednesday,Clear
2025-05-21 08:00:00,4,149,48,Medium,Wednesday,Clear
2025-05-21 09:00:00,7,135,133,Medium,Wednesday,Clear
2025-05-21 10:00:00,1,136,46,Medium,Wednesday,Rainy
2025-05-21 11:00:00,6,179,84,Low,Wednesday,Clear
2025-05-21 12:00:00,7,116,15,Low,Wednesday,Clear
2025-05-21 13:00:00,10,111,16,Medium,Wednesday,Clear
2025-05-21 14:00:00,6,184,115,Low,Wednesday,Clear
2025-05-21 15:00:00,5,145,64,Low,Wednesday,Cloudy
2025-05-21 16:00:00,4,184,153,Medium,Wednesday,Clear
2025-05-21 17:00:00,1,175,103,High,Wednesday,Clear
2025-05-21 18:00:00,6,176,100,High,Wednesday,Cloudy
2025-05-21 19:00:00,2,98,63,High,Wednesday,Clear
2025-05-21 20:00:00,6,184,37,High,Wednesday,Cloudy
2025-05-21 21:00:00,2,110,29,Low,Wednesday,Clear
2025-05-21 22:00:00,2,94,41,Low,Wednesday,Rainy
2025-05-21 23:00:00,9,165,75,Medium,Wednesday,Clear
2025-05-22 00:00:00,8,175,169,Medium,Thursday,Clear
2025-05-22 01:00:00,10,112,90,Low,Thursday,Clear
2025-05-22 02:00:00,4,91,6,Medium,Thursday,Clear
2025-05-22 03:00:00,6,182,108,Low,Thursday,Clear
2025-05-22 04:00:00,3,188,29,Medium,Thursday,Cloudy
2025-05-22 05:00:00,7,158,82,Low,Thursday,Clear
2025-05-22 06:00:00,4,95,90,Low,Thursday,Clear
2025-05-22 07:00:00,9,87,75,High,Thursday,Clear
2025-05-22 08:00:00,5,151,136,High,Thursday,Clear
2025-05-22 09:00:00,9,154,106,Medium,Thursday,Clear
2025-05-22 10:00:00,1,142,15,High,Thursday,Rainy
2025-05-22 11:00:00,9,164,128,Medium,Thursday,Cloudy
2025-05-22 12:00:00,5,113,73,Low,Thursday,Cloudy
2025-05-22 13:00:00,1,199,104,Medium,Thursday,Cloudy
2025-05-22 14:00:00,6,98,7,Medium,Thursday,Clear
2025-05-22 15:00:00,6,122,93,Medium,Thursday,Rainy
2025-05-22 16:00:00,3,184,128,Medium,Thursday,Clear
2025-05-22 17:00:00,5,107,32,High,Thursday,Cloudy
2025-05-22 18:00:00,9,104,96,High,Thursday,Clear
2025-05-22 19:00:00,9,149,142,High,Thursday,Clear
2025-05-22 20:00:00,5,147,50,High,Thursday,Clear
2025-05-22 21:00:00,2,109,71,Low,Thursday,Clear
2025-05-22 22:00:00,9,110,98,Medium,Thursday,Rainy
2025-05-22 23:00:00,9,175,24,Low,Thursday,Cloudy
2025-05-23 00:00:00,9,114,34,Medium,Friday,Cloudy
2025-05-23 01:00:00,4,106,16,Medium,Friday,Cloudy
2025-05-23 02:00:00,4,147,10,Low,Friday,Clear
2025-05-23 03:00:00,3,192,54,Low,Friday,Clear
2025-05-23 04:00:00,10,103,9,Medium,Friday,Clear
2025-05-23 05:00:00,6,152,139,Medium,Friday,Clear
2025-05-23 06:00:00,8,186,148,Low,Friday,Rainy
2025-05-23 07:00:00,6,104,62,High,Friday,Cloudy
2025-05-23 08:00:00,9,186,19,Medium,Friday,Clear
2025-05-23 09:00:00,8,86,45,High,Friday,Cloudy
2025-05-23 10:00:00,10,154,84,High,Friday,Clear
2025-05-23 11:00:00,1,191,22,Low,Friday,Cloudy
2025-05-23 12:00:00,3,179,93,Low,Friday,Clear
2025-05-23 13:00:00,8,123,87,Low,Friday,Clear
2025-05-23 14:00:00,4,190,63,Low,Friday,Cloudy
2025-05-23 15:00:00,6,183,176,Medium,Friday,Clear
2025-05-23 16:00:00,2,191,117,Low,Friday,Cloudy
2025-05-23 17:00:00,6,193,178,High,Friday,Cloudy
2025-05-23 18:00:00,2,132,69,High,Friday,Rainy
2025-05-23 19:00:00,2,170,142,Medium,Friday,Rainy
2025-05-23 20:00:00,3,125,75,High,Friday,Cloudy
2025-05-23 21:00:00,5,180,26,Medium,Friday,Cloudy
2025-05-23 22:00:00,4,159,38,Medium,Friday,Rainy
2025-05-23 23:00:00,2,98,35,Low,Friday,Cloudy
2025-05-24 00:00:00,10,83,45,Low,Saturday,Clear
2025-05-24 01:00:00,2,172,165,Low,Saturday,Clear
2025-05-24 02:00:00,3,143,33,Medium,Saturday,Clear
2025-05-24 03:00:00,9,138,43,Medium,Saturday,Clear
2025-05-24 04:00:00,2,143,62,Low,Saturday,Clear
2025-05-24 05:00:00,8,119,88,Low,Saturday,Rainy
2025-05-24 06:00:00,9,174,43,Low,Saturday,Rainy
2025-05-24 07:00:00,3,85,36,High,Saturday,Clear
2025-05-24 08:00:00,10,127,104,Medium,Saturday,Clear
2025-05-24 09:00:00,7,102,45,High,Saturday,Clear
2025-05-24 10:00:00,6,187,160,High,Saturday,Rainy
2025-05-24 11:00:00,2,131,130,Medium,Saturday,Clear
2025-05-24 12:00:00,10,129,2,Medium,Saturday,Rainy
2025-05-24 13:00:00,7,153,23,Low,Saturday,Clear
2025-05-24 14:00:00,10,92,85,Medium,Saturday,Clear
2025-05-24 15:00:00,3,112,112,Medium,Saturday,Rainy
2025-05-24 16:00:00,6,159,135,Medium,Saturday,Clear
2025-05-24 17:00:00,7,198,98,High,Saturday,Clear
2025-05-24 18:00:00,2,112,95,High,Saturday,Clear
2025-05-24 19:00:00,6,115,67,Medium,Saturday,Cloudy
2025-05-24 20:00:00,9,194,186,High,Saturday,Clear
2025-05-24 21:00:00,5,140,40,Medium,Saturday,Clear
2025-05-24 22:00:00,7,142,52,Low,Saturday,Clear
2025-05-24 23:00:00,6,191,141,Medium,Saturday,Clear
2025-05-25 00:00:00,7,172,30,Low,Sunday,Clear
2025-05-25 01:00:00,1,170,56,Medium,Sunday,Clear
2025-05-25 02:00:00,3,179,49,Low,Sunday,Clear
2025-05-25 03:00:00,6,162,92,Low,Sunday,Rainy
2025-05-25 04:00:00,7,124,101,Medium,Sunday,Rainy
2025-05-25 05:00:00,3,186,96,Medium,Sunday,Clear
2025-05-25 06:00:00,10,131,27,Low,Sunday,Clear
2025-05-25 07:00:00,2,136,89,Medium,Sunday,Clear
2025-05-25 08:00:00,5,172,164,High,Sunday,Clear
2025-05-25 09:00:00,9,88,11,High,Sunday,Clear
2025-05-25 10:00:00,9,129,82,High,Sunday,Cloudy
2025-05-25 11:00:00,4,128,57,Medium,Sunday,Clear
2025-05-25 12:00:00,8,135,70,Medium,Sunday,Cloudy
2025-05-25 13:00:00,3,102,73,Low,Sunday,Clear
2025-05-25 14:00:00,10,142,43,Low,Sunday,Clear
2025-05-25 15:00:00,2,175,0,Medium,Sunday,Clear
2025-05-25 16:00:00,2,137,105,Medium,Sunday,Clear
2025-05-25 17:00:00,2,165,90,High,Sunday,Clear
2025-05-25 18:00:00,7,114,36,High,Sunday,Clear
2025-05-25 19:00:00,4,135,14,High,Sunday,Clear
2025-05-25 20:00:00,7,121,51,High,Sunday,Cloudy
2025-05-25 21:00:00,6,144,39,Low,Sunday,Clear
2025-05-25 22:00:00,5,123,60,Medium,Sunday,Cloudy
2025-05-25 23:00:00,3,91,18,Low,Sunday,Cloudy
2025-05-26 00:00:00,8,88,40,Low,Monday,Rainy
2025-05-26 01:00:00,9,103,5,Low,Monday,Cloudy
2025-05-26 02:00:00,9,136,118,Low,Monday,Clear
2025-05-26 03:00:00,1,165,8,Medium,Monday,Clear
2025-05-26 04:00:00,8,136,14,Medium,Monday,Clear
2025-05-26 05:00:00,9,192,107,Medium,Monday,Clear
2025-05-26 06:00:00,9,135,109,Low,Monday,Clear
2025-05-26 07:00:00,8,190,105,High,Monday,Clear
2025-05-26 08:00:00,5,173,144,High,Monday,Clear
2025-05-26 09:00:00,7,88,18,High,Monday,Clear
2025-05-26 10:00:00,10,101,46,High,Monday,Clear
2025-05-26 11:00:00,7,200,36,Low,Monday,Rainy
2025-05-26 12:00:00,9,196,93,Medium,Monday,Clear
2025-05-26 13:00:00,4,156,49,Medium,Monday,Cloudy
2025-05-26 14:00:00,8,189,35,Medium,Monday,Clear
2025-05-26 15:00:00,9,123,87,Medium,Monday,Cloudy
2025-05-26 16:00:00,5,89,68,Low,Monday,Cloudy
2025-05-26 17:00:00,3,155,65,Medium,Monday,Clear
2025-05-26 18:00:00,4,113,21,High,Monday,Clear
2025-05-26 19:00:00,1,125,51,Medium,Monday,Clear
2025-05-26 20:00:00,5,185,31,High,Monday,Cloudy
2025-05-26 21:00:00,9,131,99,Low,Monday,Clear
2025-05-26 22:00:00,1,192,134,Low,Monday,Clear
2025-05-26 23:00:00,5,168,2,Low,Monday,Clear
2025-05-27 00:00:00,3,151,143,Medium,Tuesday,Clear
2025-05-27 01:00:00,7,165,39,Medium,Tuesday,Clear
2025-05-27 02:00:00,3,109,20,Medium,Tuesday,Rainy
2025-05-27 03:00:00,3,186,32,Medium,Tuesday,Cloudy
2025-05-27 04:00:00,3,183,162,Low,Tuesday,Rainy
2025-05-27 05:00:00,8,182,59,Low,Tuesday,Clear
2025-05-27 06:00:00,10,167,137,Medium,Tuesday,Rainy
2025-05-27 07:00:00,7,146,43,High,Tuesday,Cloudy
2025-05-27 08:00:00,10,122,13,Medium,Tuesday,Cloudy
2025-05-27 09:00:00,7,117,73,Medium,Tuesday,Clear
2025-05-27 10:00:00,1,195,120,High,Tuesday,Clear
2025-05-27 11:00:00,3,193,84,Low,Tuesday,Clear
2025-05-27 12:00:00,2,150,77,Low,Tuesday,Clear
2025-05-27 13:00:00,5,100,13,Low,Tuesday,Clear
2025-05-27 14:00:00,7,129,122,Medium,Tuesday,Cloudy
2025-05-27 15:00:00,4,180,37,Low,Tuesday,Clear
2025-05-27 16:00:00,9,118,76,Medium,Tuesday,Clear
2025-05-27 17:00:00,8,165,78,Medium,Tuesday,Cloudy
2025-05-27 18:00:00,6,121,73,High,Tuesday,Cloudy
2025-05-27 19:00:00,10,161,103,High,Tuesday,Cloudy
2025-05-27 20:00:00,1,112,27,High,Tuesday,Cloudy
2025-05-27 21:00:00,3,127,101,Low,Tuesday,Clear
2025-05-27 22:00:00,2,162,19,Low,Tuesday,Cloudy
2025-05-27 23:00:00,1,107,100,Medium,Tuesday,Clear
2025-05-28 00:00:00,6,155,21,Low,Wednesday,Rainy
2025-05-28 01:00:00,10,165,6,Medium,Wednesday,Clear
2025-05-28 02:00:00,8,152,99,Medium,Wednesday,Clear
2025-05-28 03:00:00,4,142,66,Medium,Wednesday,Clear
2025-05-28 04:00:00,5,167,38,Low,Wednesday,Cloudy
2025-05-28 05:00:00,5,120,19,Medium,Wednesday,Rainy
2025-05-28 06:00:00,8,163,4,Low,Wednesday,Clear
2025-05-28 07:00:00,2,100,80,High,Wednesday,Clear
2025-05-28 08:00:00,8,171,166,High,Wednesday,Rainy
2025-05-28 09:00:00,8,86,77,Medium,Wednesday,Rainy
2025-05-28 10:00:00,9,121,107,High,Wednesday,Clear
2025-05-28 11:00:00,10,172,165,Low,Wednesday,Clear
2025-05-28 12:00:00,6,192,25,Medium,Wednesday,Clear
2025-05-28 13:00:00,7,155,13,Medium,Wednesday,Clear
2025-05-28 14:00:00,2,86,85,Medium,Wednesday,Rainy
2025-05-28 15:00:00,1,160,37,Low,Wednesday,Clear
2025-05-28 16:00:00,1,111,42,Medium,Wednesday,Clear
2025-05-28 17:00:00,1,125,105,Medium,Wednesday,Clear
2025-05-28 18:00:00,3,151,4,High,Wednesday,Clear
2025-05-28 19:00:00,4,116,90,High,Wednesday,Rainy
2025-05-28 20:00:00,2,105,57,High,Wednesday,Clear
2025-05-28 21:00:00,7,109,86,Low,Wednesday,Clear
2025-05-28 22:00:00,5,198,78,Low,Wednesday,Clear
2025-05-28 23:00:00,1,126,113,Low,Wednesday,Cloudy
2025-05-29 00:00:00,9,149,78,Medium,Thursday,Rainy
2025-05-29 01:00:00,9,137,42,Low,Thursday,Cloudy
2025-05-29 02:00:00,7,143,94,Medium,Thursday,Clear
2025-05-29 03:00:00,5,152,36,Low,Thursday,Clear
2025-05-29 04:00:00,6,148,139,Low,Thursday,Clear
2025-05-29 05:00:00,6,113,54,Low,Thursday,Cloudy
2025-05-29 06:00:00,8,117,94,Low,Thursday,Clear
2025-05-29 07:00:00,8,81,58,High,Thursday,Clear
2025-05-29 08:00:00,10,103,22,Medium,Thursday,Rainy
2025-05-29 09:00:00,4,129,65,High,Thursday,Rainy
2025-05-29 10:00:00,6,92,26,High,Thursday,Rainy
2025-05-29 11:00:00,6,81,80,Low,Thursday,Clear
2025-05-29 12:00:00,5,151,144,Medium,Thursday,Clear
2025-05-29 13:00:00,10,172,69,Medium,Thursday,Clear
2025-05-29 14:00:00,1,88,10,Medium,Thursday,Clear
2025-05-29 15:00:00,10,126,75,Medium,Thursday,Clear
2025-05-29 16:00:00,6,116,21,Low,Thursday,Clear
2025-05-29 17:00:00,7,128,60,High,Thursday,Clear
2025-05-29 18:00:00,8,136,17,High,Thursday,Clear
2025-05-29 19:00:00,1,121,77,High,Thursday,Clear
2025-05-29 20:00:00,9,168,147,High,Thursday,Cloudy
2025-05-29 21:00:00,1,144,85,Low,Thursday,Clear
2025-05-29 22:00:00,8,178,68,Low,Thursday,Rainy
2025-05-29 23:00:00,9,125,88,Low,Thursday,Clear
2025-05-30 00:00:00,9,125,87,Low,Friday,Cloudy
2025-05-30 01:00:00,10,95,1,Low,Friday,Cloudy
2025-05-30 02:00:00,5,119,7,Medium,Friday,Clear
2025-05-30 03:00:00,1,82,42,Medium,Friday,Clear
2025-05-30 04:00:00,4,122,74,Medium,Friday,Cloudy
2025-05-30 05:00:00,7,91,1,Low,Friday,Rainy
2025-05-30 06:00:00,9,191,22,Medium,Friday,Clear
2025-05-30 07:00:00,4,148,50,Medium,Friday,Rainy
2025-05-30 08:00:00,5,175,137,Medium,Friday,Clear
2025-05-30 09:00:00,5,190,44,High,Friday,Clear
2025-05-30 10:00:00,5,150,123,Medium,Friday,Cloudy
2025-05-30 11:00:00,2,140,46,Low,Friday,Clear
2025-05-30 12:00:00,4,146,103,Medium,Friday,Rainy
2025-05-30 13:00:00,9,137,90,Medium,Friday,Clear
2025-05-30 14:00:00,9,154,8,Low,Friday,Clear
2025-05-30 15:00:00,4,180,57,Low,Friday,Clear
2025-05-30 16:00:00,3,122,44,Low,Friday,Clear
2025-05-30 17:00:00,2,125,85,High,Friday,Cloudy
2025-05-30 18:00:00,5,161,145,Medium,Friday,Clear
2025-05-30 19:00:00,8,190,133,High,Friday,Cloudy
2025-05-30 20:00:00,7,156,96,Medium,Friday,Cloudy
2025-05-30 21:00:00,9,184,37,Low,Friday,Clear
2025-05-30 22:00:00,1,97,27,Medium,Friday,Clear
2025-05-30 23:00:00,2,127,94,Medium,Friday,Clear
2025-05-31 00:00:00,2,133,61,Medium,Saturday,Clear
2025-05-31 01:00:00,4,87,60,Medium,Saturday,Cloudy
2025-05-31 02:00:00,8,155,75,Low,Saturday,Clear
2025-05-31 03:00:00,9,106,27,Low,Saturday,Clear
2025-05-31 04:00:00,5,102,81,Low,Saturday,Cloudy
2025-05-31 05:00:00,7,180,4,Low,Saturday,Clear
2025-05-31 06:00:00,3,193,16,Medium,Saturday,Clear
2025-05-31 07:00:00,7,171,123,High,Saturday,Rainy
2025-05-31 08:00:00,10,156,103,High,Saturday,Clear
2025-05-31 09:00:00,1,151,72,High,Saturday,Cloudy
2025-05-31 10:00:00,1,162,139,High,Saturday,Clear
2025-05-31 11:00:00,3,143,42,Medium,Saturday,Clear
2025-05-31 12:00:00,10,161,12,Medium,Saturday,Clear
2025-05-31 13:00:00,10,134,125,Low,Saturday,Clear
2025-05-31 14:00:00,1,87,36,Medium,Saturday,Clear
2025-05-31 15:00:00,6,134,22,Low,Saturday,Cloudy
2025-05-31 16:00:00,1,151,122,Low,Saturday,Clear
2025-05-31 17:00:00,5,88,85,High,Saturday,Clear
2025-05-31 18:00:00,8,164,124,High,Saturday,Clear
2025-05-31 19:00:00,8,129,124,High,Saturday,Clear
2025-05-31 20:00:00,2,91,62,High,Saturday,Clear
2025-05-31 21:00:00,9,168,127,Low,Saturday,Cloudy
2025-05-31 22:00:00,7,130,73,Low,Saturday,Rainy
2025-05-31 23:00:00,6,106,76,Low,Saturday,Cloudy
2025-06-01 00:00:00,2,93,81,Medium,Sunday,Cloudy
2025-06-01 01:00:00,6,192,180,Medium,Sunday,Clear
2025-06-01 02:00:00,5,124,55,Low,Sunday,Cloudy
2025-06-01 03:00:00,3,92,15,Low,Sunday,Clear
2025-06-01 04:00:00,7,155,131,Medium,Sunday,Rainy
2025-06-01 05:00:00,2,158,95,Medium,Sunday,Clear
2025-06-01 06:00:00,2,99,58,Low,Sunday,Clear
2025-06-01 07:00:00,8,114,47,High,Sunday,Clear
2025-06-01 08:00:00,10,98,61,Medium,Sunday,Clear
2025-06-01 09:00:00,6,182,139,Medium,Sunday,Clear
2025-06-01 10:00:00,5,140,106,High,Sunday,Clear
2025-06-01 11:00:00,2,145,143,Low,Sunday,Cloudy
2025-06-01 12:00:00,6,111,65,Low,Sunday,Cloudy
2025-06-01 13:00:00,8,149,93,Low,Sunday,Clear
2025-06-01 14:00:00,9,131,16,Medium,Sunday,Clear
2025-06-01 15:00:00,3,183,29,Medium,Sunday,Rainy
2025-06-01 16:00:00,5,192,56,Medium,Sunday,Cloudy
2025-06-01 17:00:00,10,88,64,Medium,Sunday,Clear
2025-06-01 18:00:00,8,112,61,High,Sunday,Clear
2025-06-01 19:00:00,3,86,39,High,Sunday,Rainy
2025-06-01 20:00:00,9,113,86,High,Sunday,Cloudy
2025-06-01 21:00:00,3,80,2,Medium,Sunday,Cloudy
2025-06-01 22:00:00,2,83,48,Medium,Sunday,Clear
2025-06-01 23:00:00,9,143,19,Medium,Sunday,Clear
2025-06-02 00:00:00,8,121,71,Low,Monday,Clear
2025-06-02 01:00:00,2,133,131,Low,Monday,Clear
2025-06-02 02:00:00,4,127,74,Low,Monday,Clear
2025-06-02 03:00:00,6,138,120,Medium,Monday,Rainy
2025-06-02 04:00:00,9,149,22,Low,Monday,Clear
2025-06-02 05:00:00,2,124,47,Medium,Monday,Clear
2025-06-02 06:00:00,4,178,54,Medium,Monday,Clear
2025-06-02 07:00:00,10,81,48,High,Monday,Clear
2025-06-02 08:00:00,2,183,127,High,Monday,Clear
2025-06-02 09:00:00,3,91,73,High,Monday,Rainy
2025-06-02 10:00:00,8,194,33,High,Monday,Clear
2025-06-02 11:00:00,6,93,90,Medium,Monday,Rainy
2025-06-02 12:00:00,9,92,8,Low,Monday,Rainy
2025-06-02 13:00:00,6,156,92,Low,Monday,Rainy
2025-06-02 14:00:00,4,97,97,Low,Monday,Clear
2025-06-02 15:00:00,3,139,104,Low,Monday,Cloudy
2025-06-02 16:00:00,6,121,117,Low,Monday,Clear
2025-06-02 17:00:00,5,132,124,Medium,Monday,Cloudy
2025-06-02 18:00:00,9,169,146,High,Monday,Clear
2025-06-02 19:00:00,2,187,2,High,Monday,Cloudy
2025-06-02 20:00:00,1,115,104,High,Monday,Clear
2025-06-02 21:00:00,9,106,10,Medium,Monday,Rainy
2025-06-02 22:00:00,9,135,70,Medium,Monday,Clear
2025-06-02 23:00:00,5,142,53,Medium,Monday,Clear
2025-06-03 00:00:00,1,178,144,Low,Tuesday,Clear
2025-06-03 01:00:00,5,133,85,Medium,Tuesday,Clear
2025-06-03 02:00:00,3,152,86,Low,Tuesday,Clear
2025-06-03 03:00:00,8,122,61,Medium,Tuesday,Clear
2025-06-03 04:00:00,5,151,128,Low,Tuesday,Clear
2025-06-03 05:00:00,5,93,72,Low,Tuesday,Clear
2025-06-03 06:00:00,6,88,66,Medium,Tuesday,Clear
2025-06-03 07:00:00,7,106,59,Medium,Tuesday,Clear
2025-06-03 08:00:00,4,163,9,Medium,Tuesday,Cloudy
2025-06-03 09:00:00,8,127,35,High,Tuesday,Cloudy
2025-06-03 10:00:00,1,195,77,High,Tuesday,Cloudy
2025-06-03 11:00:00,10,137,106,Low,Tuesday,Cloudy
2025-06-03 12:00:00,5,110,58,Low,Tuesday,Clear
2025-06-03 13:00:00,5,155,92,Medium,Tuesday,Clear
2025-06-03 14:00:00,6,134,0,Low,Tuesday,Cloudy
2025-06-03 15:00:00,9,195,34,Low,Tuesday,Clear
2025-06-03 16:00:00,6,136,88,Low,Tuesday,Rainy
2025-06-03 17:00:00,7,129,51,High,Tuesday,Cloudy
2025-06-03 18:00:00,2,179,74,High,Tuesday,Clear
2025-06-03 19:00:00,5,99,12,High,Tuesday,Cloudy
2025-06-03 20:00:00,6,102,5,High,Tuesday,Clear
2025-06-03 21:00:00,4,180,169,Low,Tuesday,Rainy
2025-06-03 22:00:00,10,99,72,Medium,Tuesday,Clear
2025-06-03 23:00:00,7,196,194,Low,Tuesday,Clear
2025-06-04 00:00:00,9,127,119,Low,Wednesday,Cloudy
2025-06-04 01:00:00,8,130,106,Low,Wednesday,Rainy
2025-06-04 02:00:00,5,178,154,Medium,Wednesday,Rainy
2025-06-04 03:00:00,8,153,82,Low,Wednesday,Clear
2025-06-04 04:00:00,9,123,37,Low,Wednesday,Cloudy
2025-06-04 05:00:00,2,98,42,Low,Wednesday,Clear
2025-06-04 06:00:00,5,132,104,Medium,Wednesday,Clear
2025-06-04 07:00:00,6,188,143,High,Wednesday,Clear
2025-06-04 08:00:00,6,85,0,High,Wednesday,Clear
2025-06-04 09:00:00,4,106,105,High,Wednesday,Rainy
2025-06-04 10:00:00,9,95,86,Medium,Wednesday,Clear
2025-06-04 11:00:00,4,111,35,Low,Wednesday,Cloudy
2025-06-04 12:00:00,6,91,14,Low,Wednesday,Clear
2025-06-04 13:00:00,4,82,32,Low,Wednesday,Cloudy
2025-06-04 14:00:00,5,135,32,Low,Wednesday,Cloudy
2025-06-04 15:00:00,7,122,77,Low,Wednesday,Cloudy
2025-06-04 16:00:00,2,158,58,Medium,Wednesday,Clear
2025-06-04 17:00:00,10,92,21,Medium,Wednesday,Rainy
2025-06-04 18:00:00,10,154,150,Medium,Wednesday,Rainy
2025-06-04 19:00:00,8,151,10,High,Wednesday,Rainy
2025-06-04 20:00:00,7,102,21,Medium,Wednesday,Clear
2025-06-04 21:00:00,6,135,119,Medium,Wednesday,Rainy
2025-06-04 22:00:00,3,159,129,Medium,Wednesday,Clear
2025-06-04 23:00:00,10,132,3,Medium,Wednesday,Clear
2025-06-05 00:00:00,4,147,118,Medium,Thursday,Clear
2025-06-05 01:00:00,6,159,15,Low,Thursday,Cloudy
2025-06-05 02:00:00,9,187,24,Medium,Thursday,Clear
2025-06-05 03:00:00,4,176,157,Low,Thursday,Cloudy
2025-06-05 04:00:00,2,82,64,Medium,Thursday,Cloudy
2025-06-05 05:00:00,10,190,128,Medium,Thursday,Clear
2025-06-05 06:00:00,7,105,55,Low,Thursday,Clear
2025-06-05 07:00:00,8,189,33,High,Thursday,Cloudy
2025-06-05 08:00:00,9,139,135,High,Thursday,Clear
2025-06-05 09:00:00,2,86,27,High,Thursday,Clear
2025-06-05 10:00:00,10,93,86,High,Thursday,Clear
2025-06-05 11:00:00,8,190,90,Medium,Thursday,Rainy
2025-06-05 12:00:00,4,156,52,Medium,Thursday,Rainy
2025-06-05 13:00:00,8,194,53,Low,Thursday,Cloudy
2025-06-05 14:00:00,10,174,51,Medium,Thursday,Clear
2025-06-05 15:00:00,5,169,89,Low,Thursday,Cloudy
2025-06-05 16:00:00,2,126,91,Medium,Thursday,Clear
2025-06-05 17:00:00,2,81,9,High,Thursday,Cloudy
2025-06-05 18:00:00,9,135,57,High,Thursday,Clear
2025-06-05 19:00:00,3,159,157,High,Thursday,Clear
2025-06-05 20:00:00,1,131,90,High,Thursday,Cloudy
2025-06-05 21:00:00,9,152,137,Low,Thursday,Cloudy
2025-06-05 22:00:00,6,188,176,Low,Thursday,Clear
2025-06-05 23:00:00,6,171,157,Low,Thursday,Clear
2025-06-06 00:00:00,4,144,116,Medium,Friday,Rainy
2025-06-06 01:00:00,1,123,43,Medium,Friday,Clear
2025-06-06 02:00:00,2,116,10,Medium,Friday,Clear
2025-06-06 03:00:00,8,139,16,Low,Friday,Cloudy
2025-06-06 04:00:00,5,172,101,Low,Friday,Rainy
2025-06-06 05:00:00,5,122,44,Low,Friday,Cloudy
2025-06-06 06:00:00,5,123,27,Medium,Friday,Cloudy
2025-06-06 07:00:00,5,186,10,Medium,Friday,Rainy
2025-06-06 08:00:00,6,163,109,High,Friday,Clear
2025-06-06 09:00:00,7,114,39,Medium,Friday,Clear
2025-06-06 10:00:00,9,149,45,Medium,Friday,Clear
2025-06-06 11:00:00,5,178,172,Low,Friday,Rainy
2025-06-06 12:00:00,5,114,41,Low,Friday,Clear
2025-06-06 13:00:00,8,145,93,Medium,Friday,Clear
2025-06-06 14:00:00,8,176,123,Low,Friday,Clear
2025-06-06 15:00:00,5,80,5,Medium,Friday,Rainy
2025-06-06 16:00:00,6,143,130,Medium,Friday,Cloudy
2025-06-06 17:00:00,8,181,48,High,Friday,Clear
2025-06-06 18:00:00,5,82,18,High,Friday,Clear
2025-06-06 19:00:00,10,149,102,Medium,Friday,Cloudy
2025-06-06 20:00:00,6,137,95,High,Friday,Clear
2025-06-06 21:00:00,10,156,48,Low,Friday,Clear
2025-06-06 22:00:00,2,81,55,Low,Friday,Clear
2025-06-06 23:00:00,5,87,61,Low,Friday,Clear
2025-06-07 00:00:00,1,119,8,Medium,Saturday,Cloudy
2025-06-07 01:00:00,2,114,86,Medium,Saturday,Cloudy
2025-06-07 02:00:00,4,188,166,Medium,Saturday,Rainy
2025-06-07 03:00:00,10,175,19,Low,Saturday,Cloudy
2025-06-07 04:00:00,3,168,87,Medium,Saturday,Clear
